,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,course,G_mean,social_economic_score,social_class
577,GP,F,16,1,GT3,T,0,0,1,1,home,mother,1,2,0,no,yes,no,no,no,yes,1,no,5,1,5,1,1,4,0,12,12,13,portuguese,12.333333333333334,5,higher_economic_class
578,GP,F,16,1,GT3,T,1,1,1,1,reputation,mother,1,2,0,no,yes,no,no,yes,yes,1,yes,4,4,2,1,1,3,0,16,16,17,portuguese,16.333333333333332,7,higher_economic_class
579,GP,M,16,1,GT3,T,1,1,1,1,course,father,0,1,1,no,yes,no,yes,no,yes,1,no,3,4,5,2,4,2,4,9,9,10,portuguese,9.333333333333334,6,higher_economic_class
580,GP,M,16,1,GT3,T,0,0,1,1,reputation,mother,1,2,0,no,yes,no,yes,yes,yes,1,yes,4,3,2,1,1,3,0,16,17,18,portuguese,17.0,5,higher_economic_class
581,GP,M,17,1,LE3,T,1,1,1,1,reputation,mother,1,2,0,no,yes,no,yes,yes,yes,1,no,4,4,4,1,3,5,0,11,9,10,portuguese,10.0,7,higher_economic_class
582,GP,F,16,1,GT3,T,0,1,0,1,home,mother,1,2,0,no,no,no,yes,no,yes,1,yes,4,3,5,1,1,3,0,14,13,13,portuguese,13.333333333333334,5,higher_economic_class
583,GP,F,16,1,LE3,T,1,1,1,1,reputation,mother,1,2,0,no,yes,no,yes,yes,yes,1,no,4,4,5,1,1,4,0,14,14,15,portuguese,14.333333333333334,7,higher_economic_class
584,GP,M,17,1,LE3,T,1,1,1,1,course,mother,1,2,0,no,no,no,yes,yes,yes,1,no,4,4,4,4,4,4,0,10,11,11,portuguese,10.666666666666666,7,higher_economic_class
585,GP,F,16,1,GT3,T,0,0,1,1,reputation,mother,1,2,0,no,no,no,yes,no,yes,1,no,3,4,4,1,4,5,0,13,12,14,portuguese,13.0,5,higher_economic_class
586,GP,M,17,1,GT3,T,1,1,1,1,reputation,father,1,2,0,no,no,no,yes,no,yes,1,no,4,3,4,1,4,4,4,11,9,10,portuguese,10.0,7,higher_economic_class
587,GP,M,16,0,GT3,T,1,0,1,1,other,mother,1,1,0,no,yes,no,yes,yes,yes,1,yes,4,3,3,3,4,3,8,10,9,11,portuguese,10.0,5,higher_economic_class
588,GP,M,17,1,GT3,T,1,1,1,1,course,mother,1,2,0,no,yes,yes,yes,yes,yes,1,yes,5,2,3,1,1,2,4,11,11,13,portuguese,11.666666666666666,7,higher_economic_class
589,GP,M,16,1,GT3,T,1,1,1,1,home,mother,1,2,0,no,yes,yes,yes,yes,yes,1,no,3,4,3,2,3,3,4,11,10,11,portuguese,10.666666666666666,7,higher_economic_class
590,GP,M,16,1,GT3,T,1,1,1,1,home,mother,1,2,0,no,no,no,yes,yes,yes,1,yes,4,2,3,1,2,3,0,11,12,13,portuguese,12.0,7,higher_economic_class
591,GP,F,17,1,GT3,T,0,1,1,1,reputation,father,1,2,0,no,yes,no,yes,yes,yes,0,no,5,4,2,2,3,5,0,17,18,17,portuguese,17.333333333333332,5,higher_economic_class
592,GP,F,17,1,LE3,T,1,1,1,1,reputation,mother,1,2,0,no,yes,no,yes,yes,yes,1,yes,5,3,3,2,3,1,32,14,13,14,portuguese,13.666666666666666,7,higher_economic_class
593,GP,F,16,1,GT3,T,1,0,1,1,reputation,mother,1,2,0,no,yes,no,no,yes,yes,1,no,1,2,2,1,2,1,8,14,15,16,portuguese,15.0,6,higher_economic_class
594,GP,M,17,1,GT3,T,1,1,1,1,other,mother,1,2,0,no,yes,no,yes,yes,yes,1,yes,4,3,4,2,3,4,6,11,13,14,portuguese,12.666666666666666,7,higher_economic_class
595,GP,M,16,1,GT3,T,0,0,1,1,other,mother,1,1,0,no,yes,no,yes,yes,yes,1,yes,3,3,3,1,2,3,0,10,9,11,portuguese,10.0,5,higher_economic_class
596,GP,M,16,1,LE3,T,0,0,1,1,course,mother,1,2,0,no,no,no,yes,yes,yes,1,yes,4,2,3,1,2,5,0,13,14,16,portuguese,14.333333333333334,5,higher_economic_class
597,GP,F,17,1,GT3,A,1,1,1,1,reputation,mother,1,2,0,no,yes,no,no,no,yes,1,yes,3,3,3,1,3,3,10,12,13,14,portuguese,13.0,7,higher_economic_class
598,GP,M,17,0,GT3,T,0,0,0,1,home,mother,1,2,0,no,no,no,no,yes,yes,0,no,3,1,3,1,5,3,6,9,9,10,portuguese,9.333333333333334,2,lower_economic_class
599,GP,F,16,1,GT3,T,0,1,1,1,course,mother,1,2,0,no,no,no,no,yes,yes,1,no,4,3,3,1,1,2,6,12,12,13,portuguese,12.333333333333334,6,higher_economic_class
600,GP,F,17,1,GT3,T,0,0,0,1,course,mother,1,2,0,no,no,no,yes,yes,yes,1,no,5,3,3,1,1,3,0,12,11,12,portuguese,11.666666666666666,4,higher_economic_class
601,GP,M,17,1,GT3,T,0,0,0,1,other,other,1,2,0,no,no,no,yes,no,yes,1,no,4,4,4,4,5,5,16,10,11,12,portuguese,11.0,4,higher_economic_class
602,GP,M,16,0,GT3,T,1,1,1,1,reputation,mother,1,1,0,no,yes,no,yes,yes,yes,1,no,4,3,2,3,4,5,0,11,10,10,portuguese,10.333333333333334,6,higher_economic_class
603,GP,M,16,1,GT3,T,0,1,1,1,home,father,1,1,0,no,no,no,no,yes,yes,1,no,5,3,3,1,1,3,0,13,12,12,portuguese,12.333333333333334,6,higher_economic_class
604,GP,F,17,1,LE3,T,0,1,1,1,course,father,1,2,0,no,no,no,yes,yes,yes,1,yes,4,3,2,1,1,5,8,14,15,16,portuguese,15.0,6,higher_economic_class
605,GP,M,17,1,GT3,T,1,1,1,1,home,mother,1,1,0,no,no,no,no,yes,yes,1,no,5,2,3,1,2,5,4,13,13,14,portuguese,13.333333333333334,7,higher_economic_class
606,GP,M,16,0,LE3,T,1,1,1,1,home,father,0,1,0,no,yes,no,yes,yes,yes,1,no,3,3,4,3,5,3,16,10,11,12,portuguese,11.0,5,higher_economic_class
607,GP,F,17,1,GT3,T,1,1,1,1,home,mother,1,1,1,no,yes,no,no,yes,yes,1,no,4,2,4,2,3,2,30,14,15,16,portuguese,15.0,7,higher_economic_class
608,GP,F,16,1,LE3,T,1,1,1,1,reputation,mother,1,2,0,no,yes,no,no,yes,yes,1,no,4,5,2,1,2,3,0,11,10,11,portuguese,10.666666666666666,7,higher_economic_class
609,GP,F,16,1,GT3,T,1,1,1,1,home,mother,1,2,0,no,yes,no,yes,yes,yes,1,no,4,3,5,1,5,2,2,14,14,15,portuguese,14.333333333333334,7,higher_economic_class
610,GP,F,16,1,GT3,T,0,1,1,1,reputation,mother,1,2,0,yes,yes,no,yes,yes,yes,0,no,4,4,3,1,3,4,4,11,12,12,portuguese,11.666666666666666,5,higher_economic_class
611,GP,F,17,1,GT3,T,0,0,1,1,course,mother,1,2,0,no,yes,no,no,no,yes,0,no,4,4,4,1,3,1,0,14,15,15,portuguese,14.666666666666666,4,higher_economic_class
612,GP,F,17,0,GT3,T,0,0,1,1,reputation,mother,1,1,0,no,yes,no,no,yes,yes,1,no,5,3,2,1,2,3,21,13,13,13,portuguese,13.0,4,higher_economic_class
613,GP,F,16,0,GT3,T,0,0,1,1,reputation,mother,1,4,0,no,yes,no,yes,no,yes,1,no,5,3,5,1,1,5,6,13,13,13,portuguese,13.0,4,higher_economic_class
614,GP,F,17,1,GT3,T,1,1,0,1,home,mother,1,3,1,no,yes,yes,no,yes,yes,1,yes,4,4,3,3,4,5,14,8,9,8,portuguese,8.333333333333334,6,higher_economic_class
615,GP,F,16,1,GT3,A,1,0,1,1,course,mother,1,2,0,no,yes,no,no,yes,yes,1,no,2,3,3,2,2,4,2,11,11,12,portuguese,11.333333333333334,6,higher_economic_class
616,GP,F,16,1,GT3,T,1,1,1,1,other,mother,1,2,0,no,no,no,yes,yes,yes,1,yes,1,3,2,1,1,1,4,14,15,15,portuguese,14.666666666666666,7,higher_economic_class
617,GP,F,16,1,GT3,T,0,0,0,1,home,mother,1,1,0,no,yes,no,no,yes,yes,0,no,4,3,2,1,4,5,2,12,13,13,portuguese,12.666666666666666,3,lower_economic_class
618,GP,F,17,0,GT3,T,1,1,1,1,reputation,mother,1,3,0,no,yes,no,yes,yes,yes,1,yes,4,4,2,1,1,4,0,11,12,12,portuguese,11.666666666666666,6,higher_economic_class
619,GP,F,19,1,GT3,T,1,1,1,1,reputation,other,1,4,0,no,yes,no,yes,yes,yes,1,no,4,3,3,1,2,3,4,12,12,12,portuguese,12.0,7,higher_economic_class
620,GP,M,17,1,LE3,T,1,1,1,1,home,mother,1,2,0,no,yes,no,no,yes,yes,1,yes,5,3,5,4,5,3,15,13,12,12,portuguese,12.333333333333334,7,higher_economic_class
621,GP,F,16,1,GT3,A,0,0,1,1,reputation,mother,1,2,0,yes,yes,no,no,yes,yes,1,no,3,3,4,1,1,4,0,13,13,13,portuguese,13.0,5,higher_economic_class
622,GP,M,18,1,GT3,T,0,0,1,1,home,mother,1,2,0,no,yes,no,yes,yes,yes,1,no,4,4,4,2,4,5,10,12,11,11,portuguese,11.333333333333334,5,higher_economic_class
623,GP,F,17,0,LE3,T,1,1,1,1,other,mother,1,1,0,no,yes,no,no,yes,yes,0,no,5,2,1,1,2,3,6,12,11,11,portuguese,11.333333333333334,5,higher_economic_class
624,GP,F,17,1,LE3,T,1,0,1,1,reputation,mother,1,2,0,no,no,no,no,yes,yes,1,no,4,4,4,1,3,1,2,14,16,15,portuguese,15.0,6,higher_economic_class
625,GP,F,17,1,GT3,T,1,1,1,1,reputation,mother,1,2,0,no,no,no,no,yes,yes,1,yes,3,4,5,2,4,1,16,11,9,10,portuguese,10.0,7,higher_economic_class
626,GP,M,18,1,LE3,T,1,1,1,1,home,father,1,2,0,no,yes,no,no,yes,yes,1,no,3,2,4,2,4,4,10,10,10,10,portuguese,10.0,7,higher_economic_class
627,GP,F,17,1,GT3,T,0,1,0,1,home,father,1,1,0,no,yes,no,no,yes,yes,0,no,3,3,3,1,4,3,4,12,13,13,portuguese,12.666666666666666,4,higher_economic_class
628,GP,F,17,1,GT3,T,0,0,0,0,course,mother,1,3,0,no,yes,no,yes,yes,yes,1,no,4,3,3,1,1,4,0,12,12,13,portuguese,12.333333333333334,3,lower_economic_class
629,GP,F,17,0,GT3,T,0,0,0,1,reputation,mother,1,2,0,no,yes,no,yes,yes,yes,1,no,4,2,5,1,2,5,0,11,10,11,portuguese,10.666666666666666,3,lower_economic_class
630,GP,F,17,1,GT3,T,0,0,0,1,reputation,mother,1,3,0,no,yes,no,yes,yes,yes,0,yes,4,3,4,1,1,5,12,12,12,12,portuguese,12.0,3,lower_economic_class
631,GP,F,16,1,GT3,T,0,1,1,1,other,mother,1,2,0,yes,no,no,no,yes,yes,1,no,2,3,1,1,1,3,0,13,13,14,portuguese,13.333333333333334,6,higher_economic_class
632,GP,M,18,1,GT3,T,0,0,1,1,home,mother,1,2,3,no,yes,yes,no,yes,yes,1,no,3,3,3,5,5,4,9,10,9,10,portuguese,9.666666666666666,5,higher_economic_class
633,GP,F,16,1,GT3,T,1,1,1,1,home,mother,1,3,0,no,yes,no,yes,no,yes,1,no,5,3,2,1,1,5,4,15,16,16,portuguese,15.666666666666666,7,higher_economic_class
634,GP,F,18,0,GT3,T,1,0,1,1,reputation,mother,1,2,0,no,no,no,yes,yes,yes,1,yes,5,3,3,1,1,4,4,8,8,8,portuguese,8.0,5,higher_economic_class
635,GP,F,17,1,GT3,T,1,0,1,1,course,mother,1,2,0,no,no,no,yes,no,yes,1,no,5,3,4,1,3,3,2,17,18,17,portuguese,17.333333333333332,6,higher_economic_class
636,GP,M,17,1,LE3,T,0,1,1,1,reputation,father,1,2,0,no,yes,no,no,no,yes,1,no,5,3,3,1,3,3,0,10,11,11,portuguese,10.666666666666666,6,higher_economic_class
637,GP,M,18,1,LE3,T,0,0,0,1,course,mother,0,2,0,yes,yes,no,yes,yes,yes,1,yes,4,3,2,4,5,3,2,9,10,11,portuguese,10.0,3,lower_economic_class
638,GP,F,17,1,GT3,A,0,0,1,1,course,mother,1,3,0,no,no,no,yes,yes,yes,1,yes,3,2,3,1,2,3,0,15,15,16,portuguese,15.333333333333334,5,higher_economic_class
639,GP,F,17,1,LE3,T,1,1,1,1,reputation,father,1,2,0,no,no,no,yes,yes,yes,1,yes,3,2,3,1,2,3,0,14,12,12,portuguese,12.666666666666666,7,higher_economic_class
640,GP,M,17,0,GT3,T,0,0,1,1,course,father,1,2,0,no,yes,no,yes,yes,yes,1,no,4,5,2,1,1,1,0,12,13,13,portuguese,12.666666666666666,4,higher_economic_class
641,GP,M,17,1,GT3,T,1,1,1,1,reputation,mother,1,2,0,yes,yes,no,yes,yes,yes,1,yes,4,5,5,1,3,2,0,13,13,13,portuguese,13.0,7,higher_economic_class
642,GP,M,16,1,GT3,T,1,1,1,1,reputation,father,1,2,0,no,yes,no,yes,yes,yes,1,no,4,2,4,2,4,1,0,13,13,14,portuguese,13.333333333333334,7,higher_economic_class
643,GP,M,16,1,LE3,T,0,0,1,1,home,mother,1,2,0,no,yes,no,no,yes,yes,1,no,3,4,2,1,1,5,2,9,9,9,portuguese,9.0,5,higher_economic_class
644,GP,M,16,1,GT3,T,1,0,0,1,reputation,mother,1,3,0,no,no,no,yes,yes,yes,1,yes,5,3,3,1,3,2,0,12,12,12,portuguese,12.0,5,higher_economic_class
645,GP,M,17,1,LE3,T,0,0,1,1,home,father,1,2,0,no,no,no,yes,no,yes,1,yes,4,4,2,5,5,4,0,16,16,16,portuguese,16.0,5,higher_economic_class
646,GP,F,16,1,GT3,T,0,0,1,1,home,mother,1,1,0,no,no,no,no,yes,yes,1,yes,4,5,2,1,1,5,4,9,10,10,portuguese,9.666666666666666,5,higher_economic_class
647,GP,F,16,1,GT3,A,1,0,1,1,home,mother,1,2,0,no,no,no,yes,yes,yes,1,yes,5,3,3,1,2,5,0,14,13,13,portuguese,13.333333333333334,6,higher_economic_class
648,GP,F,18,1,LE3,A,0,1,1,1,course,mother,1,2,1,no,yes,no,no,yes,yes,1,no,4,3,3,1,1,3,18,10,10,10,portuguese,10.0,6,higher_economic_class
649,GP,F,18,1,LE3,T,0,0,0,1,course,mother,1,2,1,no,yes,no,no,no,yes,1,yes,5,3,1,1,1,5,16,9,8,10,portuguese,9.0,4,higher_economic_class
650,GP,F,18,1,GT3,T,1,1,1,1,course,mother,1,1,1,no,no,no,no,yes,no,1,no,4,1,1,1,1,3,14,8,7,7,portuguese,7.333333333333333,7,higher_economic_class
651,GP,M,18,1,GT3,T,0,0,1,0,course,other,1,1,1,no,yes,no,yes,no,no,1,yes,4,4,3,2,2,1,26,7,8,8,portuguese,7.666666666666667,4,higher_economic_class
652,GP,M,17,1,GT3,T,1,1,1,1,course,mother,1,1,0,no,yes,no,yes,no,yes,1,no,4,2,1,1,2,5,6,10,8,9,portuguese,9.0,7,higher_economic_class
653,GP,F,17,1,GT3,T,1,0,1,1,course,father,1,2,0,no,no,no,yes,yes,yes,0,no,5,4,2,1,1,3,4,14,14,15,portuguese,14.333333333333334,5,higher_economic_class
654,GP,F,17,1,LE3,T,0,0,0,0,course,mother,1,3,0,no,yes,no,yes,yes,yes,1,yes,4,3,2,1,2,4,10,11,10,10,portuguese,10.333333333333334,3,lower_economic_class
655,GP,F,16,1,GT3,T,0,0,1,1,course,mother,1,1,0,no,no,no,no,yes,no,1,no,5,3,5,1,2,5,4,12,11,11,portuguese,11.333333333333334,5,higher_economic_class
656,GP,F,17,0,GT3,T,0,0,0,1,course,mother,0,2,0,no,no,no,yes,yes,yes,0,no,2,1,1,1,1,3,2,13,13,13,portuguese,13.0,1,lower_economic_class
657,GP,F,17,0,LE3,A,0,1,1,1,course,other,0,1,1,no,yes,no,no,yes,yes,1,no,5,5,4,1,1,5,14,9,9,8,portuguese,8.666666666666666,4,higher_economic_class
658,GP,M,18,1,GT3,T,0,0,1,1,reputation,father,1,2,0,no,no,no,no,yes,no,1,no,5,5,4,3,5,2,16,8,7,8,portuguese,7.666666666666667,5,higher_economic_class
659,GP,F,17,1,LE3,A,0,0,1,1,home,mother,1,1,1,no,yes,no,no,no,no,1,no,3,1,2,1,1,1,8,11,9,10,portuguese,10.0,5,higher_economic_class
660,GP,F,17,0,LE3,T,0,0,0,1,course,mother,1,3,0,no,no,no,yes,yes,yes,1,no,4,3,3,1,3,5,4,15,14,15,portuguese,14.666666666666666,3,lower_economic_class
661,GP,F,17,1,LE3,A,1,0,1,1,course,mother,1,2,0,no,yes,no,yes,yes,yes,0,no,4,3,2,1,1,4,4,15,14,14,portuguese,14.333333333333334,5,higher_economic_class
662,GP,M,17,1,LE3,T,1,1,1,1,course,mother,1,2,0,no,no,no,yes,yes,yes,1,yes,2,5,5,1,4,5,8,15,15,15,portuguese,15.0,7,higher_economic_class
663,GP,M,17,0,LE3,A,1,1,1,1,course,mother,1,2,0,no,yes,no,no,yes,yes,1,no,3,3,3,2,3,4,0,12,12,12,portuguese,12.0,6,higher_economic_class
664,GP,M,16,1,LE3,T,1,1,1,1,course,mother,1,1,0,no,no,no,yes,no,yes,1,no,5,4,5,1,1,3,7,14,14,15,portuguese,14.333333333333334,7,higher_economic_class
665,GP,M,16,1,GT3,T,1,1,1,1,course,mother,1,1,0,no,no,yes,yes,yes,yes,1,no,5,3,2,1,2,5,4,14,15,15,portuguese,14.666666666666666,7,higher_economic_class
666,GP,F,17,1,GT3,T,1,1,1,1,course,mother,1,2,0,no,yes,yes,no,yes,yes,1,yes,5,3,1,1,4,5,2,11,11,12,portuguese,11.333333333333334,7,higher_economic_class
667,GP,M,17,0,GT3,T,0,0,1,1,home,father,1,3,0,no,no,no,no,no,yes,1,yes,4,3,3,1,1,1,2,13,14,15,portuguese,14.0,4,higher_economic_class
668,GP,F,17,1,GT3,T,1,1,1,1,home,mother,1,3,0,no,yes,no,no,yes,yes,1,yes,4,2,2,2,3,5,10,11,11,11,portuguese,11.0,7,higher_economic_class
669,GP,F,17,1,GT3,T,0,0,0,1,course,mother,1,2,0,yes,no,no,no,no,yes,0,yes,4,3,2,1,1,4,10,10,9,10,portuguese,9.666666666666666,3,lower_economic_class
670,GP,F,18,1,GT3,T,0,0,1,1,course,other,1,3,0,no,yes,no,no,no,yes,1,yes,4,4,4,1,1,3,10,12,10,11,portuguese,11.0,5,higher_economic_class
671,GP,M,16,1,GT3,T,0,0,1,1,course,mother,0,1,0,no,no,no,no,yes,yes,1,no,4,3,3,1,1,4,7,15,16,16,portuguese,15.666666666666666,4,higher_economic_class
672,GP,F,17,1,GT3,T,0,0,1,1,course,father,1,2,0,no,yes,no,no,yes,yes,0,no,4,3,4,1,2,5,4,11,10,11,portuguese,10.666666666666666,4,higher_economic_class
673,GP,M,17,1,GT3,T,0,1,1,1,course,father,1,1,0,no,no,no,no,yes,yes,1,no,5,2,2,1,1,2,2,9,12,13,portuguese,11.333333333333334,6,higher_economic_class
674,GP,M,22,1,GT3,T,1,0,1,1,other,mother,1,1,3,no,no,no,no,no,no,1,yes,5,4,5,5,5,1,12,7,8,5,portuguese,6.666666666666667,6,higher_economic_class
675,GP,M,18,0,LE3,T,1,1,1,1,course,mother,1,2,0,no,yes,no,no,yes,yes,1,yes,4,3,3,1,3,5,8,10,9,10,portuguese,9.666666666666666,6,higher_economic_class
676,GP,M,16,1,GT3,T,0,0,1,1,other,mother,1,1,0,no,no,no,no,no,yes,1,no,4,3,2,2,4,5,0,11,12,11,portuguese,11.333333333333334,5,higher_economic_class
677,GP,M,18,1,GT3,T,1,0,1,1,course,mother,1,1,0,no,no,no,no,yes,no,1,no,4,4,5,2,4,5,8,7,8,7,portuguese,7.333333333333333,6,higher_economic_class
678,GP,M,16,1,GT3,T,1,1,0,1,reputation,other,0,2,1,yes,yes,no,no,no,yes,1,no,5,3,3,1,3,2,4,9,11,10,portuguese,10.0,5,higher_economic_class
679,GP,M,18,1,GT3,T,0,0,1,1,other,mother,1,1,2,no,no,no,no,no,no,1,no,3,2,5,2,5,5,4,7,8,6,portuguese,7.0,5,higher_economic_class
680,GP,M,16,0,GT3,T,0,0,1,1,course,mother,1,1,0,no,no,no,yes,no,yes,0,no,3,3,2,1,3,3,2,14,13,12,portuguese,13.0,3,lower_economic_class
681,GP,M,17,0,GT3,T,0,0,1,1,course,mother,1,1,0,no,no,no,no,no,yes,1,no,4,4,2,2,4,5,0,12,12,13,portuguese,12.333333333333334,4,higher_economic_class
682,GP,M,17,1,LE3,T,0,0,1,1,course,mother,1,1,1,no,yes,no,yes,yes,yes,1,no,4,4,4,1,2,5,0,9,10,10,portuguese,9.666666666666666,5,higher_economic_class
683,GP,F,18,1,LE3,A,0,0,1,1,course,mother,1,2,0,no,yes,no,no,no,yes,1,yes,4,3,4,1,3,5,2,12,12,13,portuguese,12.333333333333334,5,higher_economic_class
684,GP,F,17,1,LE3,T,1,0,1,1,reputation,mother,1,4,0,no,yes,no,yes,yes,yes,1,no,4,2,3,1,1,4,2,14,15,17,portuguese,15.333333333333334,6,higher_economic_class
685,GP,F,19,1,GT3,T,0,0,1,1,home,mother,1,2,0,no,yes,no,no,yes,yes,1,no,4,3,3,1,1,5,0,10,10,11,portuguese,10.333333333333334,5,higher_economic_class
686,GP,M,18,1,LE3,T,0,0,1,1,course,mother,0,2,1,no,no,no,yes,no,no,1,no,4,4,5,4,4,5,4,11,10,11,portuguese,10.666666666666666,4,higher_economic_class
687,GP,F,17,0,GT3,T,1,0,1,1,course,mother,1,3,0,no,yes,no,yes,yes,yes,1,no,4,3,4,1,3,5,2,11,12,14,portuguese,12.333333333333334,5,higher_economic_class
688,GP,F,18,1,LE3,T,0,0,1,0,home,mother,1,3,0,no,yes,no,no,no,yes,0,no,4,4,3,2,3,3,4,11,12,14,portuguese,12.333333333333334,3,lower_economic_class
689,GP,F,18,0,GT3,T,0,0,1,1,home,mother,1,2,0,yes,no,no,no,yes,yes,0,no,3,2,3,1,1,5,4,11,11,13,portuguese,11.666666666666666,3,lower_economic_class
690,GP,M,19,1,LE3,A,1,1,1,0,reputation,mother,1,2,0,no,yes,no,no,yes,yes,1,no,4,3,1,1,1,1,4,11,13,14,portuguese,12.666666666666666,6,higher_economic_class
691,GP,M,18,1,GT3,T,0,0,1,1,home,mother,1,2,0,no,no,no,yes,yes,yes,1,no,5,2,4,1,2,4,2,16,16,16,portuguese,16.0,5,higher_economic_class
692,GP,M,17,0,GT3,T,0,0,1,1,other,mother,1,1,0,no,no,no,no,no,no,0,no,5,2,2,1,1,4,0,9,10,10,portuguese,9.666666666666666,3,lower_economic_class
693,GP,F,17,1,LE3,T,0,0,1,1,course,father,1,4,0,no,no,no,yes,yes,yes,1,yes,3,4,1,1,1,2,2,10,11,12,portuguese,11.0,5,higher_economic_class
694,GP,F,20,0,GT3,T,0,0,1,1,course,other,1,2,0,no,yes,yes,yes,yes,no,1,yes,1,2,3,1,2,2,8,10,12,12,portuguese,11.333333333333334,4,higher_economic_class
695,GP,F,18,1,GT3,T,1,1,1,1,home,father,1,2,0,no,yes,no,no,yes,yes,1,yes,3,1,2,1,3,2,2,15,15,15,portuguese,15.0,7,higher_economic_class
696,GP,M,18,1,GT3,T,1,1,1,1,course,mother,1,2,0,no,yes,no,no,no,yes,1,no,4,3,2,1,1,3,2,10,10,11,portuguese,10.333333333333334,7,higher_economic_class
697,GP,M,18,0,GT3,T,1,0,1,1,course,mother,1,3,0,no,no,no,yes,no,yes,0,no,5,3,2,1,1,3,2,10,11,12,portuguese,11.0,4,higher_economic_class
698,GP,F,17,1,GT3,T,1,1,1,1,home,mother,1,3,0,no,no,no,yes,no,yes,0,no,3,2,3,1,1,4,2,15,12,13,portuguese,13.333333333333334,6,higher_economic_class
699,GP,F,18,1,GT3,T,0,0,0,1,home,mother,1,3,0,no,yes,no,yes,yes,yes,1,yes,4,3,3,1,1,3,0,11,12,13,portuguese,12.0,4,higher_economic_class
700,GP,M,17,1,GT3,T,0,0,1,1,home,father,1,1,0,no,no,no,no,yes,no,1,no,4,4,4,2,3,4,8,8,8,9,portuguese,8.333333333333334,5,higher_economic_class
701,GP,M,18,0,LE3,A,1,1,1,1,reputation,mother,1,2,0,no,yes,no,yes,yes,yes,1,no,4,2,5,3,4,1,6,15,16,16,portuguese,15.666666666666666,6,higher_economic_class
702,GP,M,17,1,GT3,T,1,0,1,1,other,mother,1,2,0,no,no,no,yes,yes,yes,1,yes,5,4,4,3,4,5,0,11,11,14,portuguese,12.0,6,higher_economic_class
703,GP,F,18,0,GT3,T,1,1,1,1,reputation,mother,1,2,0,no,no,no,yes,yes,yes,1,no,4,3,4,2,2,4,8,10,11,12,portuguese,11.0,6,higher_economic_class
704,GP,M,18,1,GT3,T,1,0,1,1,reputation,father,1,2,0,no,yes,no,yes,yes,yes,1,yes,5,4,5,1,3,5,4,10,12,14,portuguese,12.0,6,higher_economic_class
705,GP,F,18,0,GT3,T,0,0,1,1,reputation,mother,1,2,0,no,yes,no,no,yes,no,1,yes,4,3,5,1,2,3,12,8,9,10,portuguese,9.0,4,higher_economic_class
706,GP,F,19,1,GT3,T,1,1,1,1,home,other,1,2,0,no,yes,no,yes,yes,yes,1,no,4,3,5,3,3,5,16,11,12,12,portuguese,11.666666666666666,7,higher_economic_class
707,GP,F,18,1,GT3,T,0,1,1,1,reputation,father,1,4,0,no,yes,no,yes,yes,yes,1,yes,4,5,5,1,3,2,10,16,16,16,portuguese,16.0,6,higher_economic_class
708,GP,F,18,1,LE3,T,0,0,1,1,home,mother,1,2,0,no,yes,no,no,no,yes,0,no,4,4,3,1,1,3,2,13,13,13,portuguese,13.0,4,higher_economic_class
709,GP,M,17,0,GT3,T,0,0,0,0,home,mother,1,2,0,no,yes,no,yes,no,yes,0,yes,3,5,2,2,2,1,2,16,17,18,portuguese,17.0,1,lower_economic_class
710,GP,F,18,1,GT3,T,0,0,1,1,home,mother,1,2,0,no,yes,no,no,yes,yes,1,yes,4,2,5,1,2,1,8,14,14,15,portuguese,14.333333333333334,5,higher_economic_class
711,GP,F,17,1,GT3,T,0,1,0,1,reputation,mother,1,2,0,no,yes,no,no,yes,yes,1,yes,4,3,3,1,1,1,6,15,16,16,portuguese,15.666666666666666,5,higher_economic_class
712,GP,F,17,1,LE3,T,0,0,1,1,course,mother,1,2,0,yes,yes,no,no,yes,yes,1,yes,4,4,4,2,3,5,6,12,12,12,portuguese,12.0,5,higher_economic_class
713,GP,F,18,0,GT3,A,1,0,1,1,home,mother,1,2,0,no,no,no,no,no,no,1,yes,4,1,1,1,1,5,15,12,9,10,portuguese,10.333333333333334,5,higher_economic_class
714,GP,M,18,1,GT3,T,1,1,1,1,home,mother,1,1,0,no,no,no,yes,yes,yes,1,no,3,2,4,1,4,3,6,11,12,12,portuguese,11.666666666666666,7,higher_economic_class
715,GP,F,18,1,GT3,T,1,1,1,1,reputation,father,1,2,1,yes,yes,no,yes,yes,yes,1,yes,2,4,4,1,1,4,2,14,12,13,portuguese,13.0,7,higher_economic_class
716,GP,F,17,1,GT3,T,0,0,1,1,reputation,father,0,3,0,no,yes,no,no,yes,yes,1,yes,4,2,3,1,1,1,8,13,15,15,portuguese,14.333333333333334,4,higher_economic_class
717,GP,F,19,0,GT3,T,1,0,1,1,reputation,father,1,2,1,yes,yes,no,no,yes,no,1,no,3,3,3,4,3,3,0,9,8,10,portuguese,9.0,5,higher_economic_class
718,GP,M,18,1,LE3,T,1,1,1,1,course,mother,1,1,0,no,no,no,yes,yes,yes,1,no,4,2,3,1,2,1,0,10,10,10,portuguese,10.0,7,higher_economic_class
